Mean_time	Mean_qlow	Mean_qup	Priors
t_n1341	2832.199	1703.64	4122.8	0
t_n1342	2593.245	1534.88	3944.8	0
t_n1343	2379.872	1362.56	3700.35	0
t_n1344	2176.364	1221.48	3431.94	0
t_n1345	1992.177	1108.24	3203.74	0
t_n1346	1837.378	1021.77	2995.64	0
t_n1347	1596.282	766.99	2575.08	0
t_n1348	1391.936	560.32	2253.49	0
t_n1349	1196.444	392.04	2063.23	0
t_n1350	991.434	257.29	1898.68	0
t_n1351	765.452	146.9	1719.79	0
t_n1352	389.917	11.8	1359.36	0
t_n1353	391.456	11.57	1353.47	0
t_n1354	1619.23	804.34	2607.77	0
t_n1355	1131.94	214.91	2109.37	0
t_n1356	599.857	17.7	1727.72	0
t_n1357	1374.854	527.58	2235.35	0
t_n1358	1139.199	335.37	2024.47	0
t_n1359	886.25	185.47	1829.76	0
t_n1360	607.944	72.41	1597.89	0
t_n1361	308.103	7.12	1214.28	0
t_n1362	1069.341	47.53	2412.04	0
t_n1363	1487.602	288.53	2880.65	0
t_n1364	771.006	26.03	2022.65	0
t_n1365	1191.003	51.04	2821.29	0
t_n1366	1248.921	57.71	3041.59	0
t_n1367	2243.434	1003.24	3828.75	0
t_n1368	1687.441	567.94	3159.99	0
t_n1369	1268.774	293.26	2406.53	0
t_n1370	882.884	110.03	1966.06	0
t_n1371	459.965	11.8	1573.8	0
t_n1372	1966.429	369.32	3995.1	0
t_n1373	934.811	30.45	2578.34	0
t_n1374	2037.058	365.48	4098.97	0
t_n1375	956.322	30.2	2704.36	0
t_n1376	3817.794	3159.3	4396.3	0
t_n1377_TG-OXYPHOTOBACTERIA	3585.704	2990.47	4312.65	B(2.945,4.520,1e-300,1e-300)
t_n1378_CG-OXYPHOTOBACTERIA	2839.436	2069.18	3446.94	B(2.0136,3.448,0.025,0.025)
t_n1379	2380.4	1434.5	3292.44	0
t_n1380	2091.679	1223.52	3122.87	0
t_n1381	1873.544	1130.39	2901.61	0
t_n1382	1703.765	1071.47	2652.42	0
t_n1383	1555.966	1014.56	2360.67	0
t_n1384	1181.593	371.16	2037.61	0
t_n1385	799.959	124.03	1739.09	0
t_n1386	400.891	11.38	1331.58	0
t_n1387_TG-NOSTOCALES	1337.635	919.23	2061.08	B(0.996,3.261,0.025,1e-300)
t_n1388	959.247	309.25	1703.14	0
t_n1389	462.763	18.55	1250.32	0
t_n1390	464.337	18.83	1245.45	0
t_n1391	1829.803	372.34	3496.25	0
t_n1392	901.064	29.21	2359.54	0
t_n1393	2179.304	401.18	4228.34	0
t_n1394	1004.241	32.64	2929.1	0
t_n1395	2773.389	1016.4	4339.4	0
t_n1396	1832.249	474.67	3873.84	0
t_n1397	901.371	34.01	2347.82	0
t_n1398	900.699	30.47	2369.05	0
t_n1399	1610.665	69.65	4134.5	0
