Mean_time	Mean_qlow	Mean_qup	Priors
t_n1339	440.032	10.56	1545.85	0
t_n1340	2989.349	1885.95	4049.69	0
t_n1341	2752.169	1685.44	3913.06	0
t_n1342	2534.808	1511.96	3740.63	0
t_n1343	2333.481	1332.19	3533.31	0
t_n1344	2140.68	1196.01	3325.81	0
t_n1345	1963.204	1078.86	3128.96	0
t_n1346	1809.569	972.47	2906.51	0
t_n1347	1569.472	674.49	2525.57	0
t_n1348	1364.778	461.75	2229.11	0
t_n1349	1168.858	320.96	2037.86	0
t_n1350	965.803	215.22	1875.92	0
t_n1351	745.264	123.29	1703.37	0
t_n1352	381.026	11.43	1337.44	0
t_n1353	378.653	11.16	1336.63	0
t_n1354	1592.072	717.39	2554.71	0
t_n1355	1107.479	178.41	2084.32	0
t_n1356	585.753	17.42	1699.06	0
t_n1357	1348.135	442.96	2217.5	0
t_n1358	1114.867	273.57	2004.27	0
t_n1359	868.784	152.52	1818.96	0
t_n1360	596.889	63.15	1594.74	0
t_n1361	300.297	7.02	1186.87	0
t_n1362	1049.334	43.47	2359.16	0
t_n1363	1461.882	264.37	2831.8	0
t_n1364	756.028	24.64	1991.74	0
t_n1365	1153.21	47.74	2744.67	0
t_n1366	1224.162	51.35	2967.53	0
t_n1367	2193.967	961.06	3627.41	0
t_n1368	1654.672	503.1	3061.37	0
t_n1369	1249.135	254.02	2373.63	0
t_n1370	864.415	98.75	1948.58	0
t_n1371	446.797	10.64	1553.24	0
t_n1372	1929.507	338.76	3795.01	0
t_n1373	920.464	30.08	2529.3	0
t_n1374	1992.332	342.93	3898.07	0
t_n1375	941.578	29.21	2648.24	0
t_n1376	3669.71	3123.13	4263.56	0
t_n1377_TG-OXYPHOTOBACTERIA	3468.796	2977.37	4147.36	B(2.945,4.520,1e-300,1e-300)
t_n1378_CG-OXYPHOTOBACTERIA	2813.89	2067.93	3437.16	B(2.0136,3.448,0.025,0.025)
t_n1379	2366.138	1429.49	3263.2	0
t_n1380	2085.167	1224.67	3087.22	0
t_n1381	1870.78	1126.7	2876.58	0
t_n1382	1700.761	1066.87	2637.72	0
t_n1383	1553.702	1009.05	2375.36	0
t_n1384	1171.353	327.38	2039.42	0
t_n1385	788.325	112.18	1741.14	0
t_n1386	392.509	10.81	1325.03	0
t_n1387_TG-NOSTOCALES	1333.533	916.44	2063.64	B(0.996,3.261,0.025,1e-300)
t_n1388	943.774	269.45	1699.77	0
t_n1389	454.719	17.25	1230.99	0
t_n1390	454.483	17.51	1229.68	0
t_n1391	1805.986	317.98	3413.36	0
t_n1392	886.337	27.99	2337.75	0
t_n1393	2116.195	351.33	4053.18	0
t_n1394	977.644	30.07	2861.09	0
t_n1395	2692.84	978.13	4182.01	0
t_n1396	1793.492	412.11	3697.26	0
t_n1397	882.089	28.26	2331.61	0
t_n1398	881.48	30.79	2308.29	0
t_n1399	1563.992	61.59	3941.81	0
