Mean_time	Mean_qlow	Mean_qup	Priors
t_n1209	2296.04	2077.77	2486.85	0
t_n1210	2461.615	2260.06	2634.17	0
t_n1211	1954.826	1657.5	2218.95	0
t_n1212	2204.87	1966.79	2415.38	0
t_n1213	2701.825	2521.69	2858.6	0
t_n1214	2562.347	2366.94	2736.69	0
t_n1215	954.281	591.11	1333.47	0
t_n1216	2161.125	1893.81	2395.59	0
t_n1217	1427.656	1092.97	1761.98	0
t_n1218	3013.441	2860.16	3151.72	0
t_n1219	2819.74	2628.29	2982.86	0
t_n1220	1342.171	932.42	1753.6	0
t_n1221	729.016	459.73	1049.55	0
t_n1222	1427.249	938.89	1910.01	0
t_n1223	3120.538	2976.3	3248.31	0
t_n1224	3041.176	2892.68	3174.93	0
t_n1225	2860.136	2691.42	3010.67	0
t_n1226	2659.482	2461.52	2831.31	0
t_n1227_CG-CHLAMYDIIA	2428.108	2211.73	2630.25	B(1.08557,4.520,0.025,1E-300)
t_n1228	2058.559	1787.91	2311.21	0
t_n1229	1699.733	1413.68	1982.45	0
t_n1230	1460.497	1183.17	1753.97	0
t_n1231	1812.2	1526.1	2089.46	0
t_n1232	761.673	443.25	1122.12	0
t_n1233	2023.567	1715.79	2292.05	0
t_n1234	1711.728	1409.79	2000.16	0
t_n1235	1342.517	1069.99	1628.18	0
t_n1236	1012.401	776.97	1270.04	0
t_n1237	650.992	467.26	860.72	0
t_n1238	1356.276	1078.87	1647.29	0
t_n1239	2254.06	1915.55	2513.29	0
t_n1240	1920.766	1556.66	2237.5	0
t_n1241	2599.81	2341.05	2814.63	0
t_n1242	1921.034	1520.18	2276.53	0
t_n1243	3408.129	3306.1	3526.56	0
t_n1244	3344.6	3246.99	3457.89	0
t_n1245	3241.22	3141.61	3352.11	0
t_n1246	3016.692	2891.64	3143.48	0
t_n1247	2798.031	2645.01	2945.82	0
t_n1248	2656.868	2491.17	2815.8	0
t_n1249	2393.925	2203.99	2576.1	0
t_n1250	1966.994	1686.64	2220.29	0
t_n1251	2126.469	1910.97	2330.25	0
t_n1252	1944.136	1723.01	2155.92	0
t_n1253	1780.611	1565.72	1997.16	0
t_n1254	1379.125	1149.55	1614.46	0
t_n1255	1627.421	1408.76	1846.36	0
t_n1256	1225.405	999.52	1449.86	0
t_n1257	1328.79	1108.13	1554.5	0
t_n1258	1396.437	1150.92	1647.23	0
t_n1259	1766.088	1534.83	1990.33	0
t_n1260	1269.137	1035.26	1507.42	0
t_n1261	1050.53	836.32	1278.73	0
t_n1262	846.264	652	1059.04	0
t_n1263	893.206	644.79	1151.57	0
t_n1264	659.933	456.98	885.23	0
t_n1265	2233.783	2030.52	2425.25	0
