Mean_time	Mean_qlow	Mean_qup	Priors
t_n1343	1857.657	1634.97	2077.25	0
t_n1344	1706.487	1489.73	1921.65	0
t_n1345	1559.503	1350.68	1769.31	0
t_n1346	1437.944	1237.37	1640.05	0
t_n1347	1335.438	1145.42	1529.46	0
t_n1348	1224.013	1045.58	1412.94	0
t_n1349	1022.167	857	1201.71	0
t_n1350	885.796	732.86	1055.49	0
t_n1351	809.047	665.47	970.53	0
t_n1352	686.693	554.11	838.24	0
t_n1353	437.137	329.7	563.14	0
t_n1354	1287.203	1098.6	1479.93	0
t_n1355	1101.561	929.29	1285.1	0
t_n1356	829.407	672.79	998.44	0
t_n1357	1172.373	994.12	1357.06	0
t_n1358	1004.016	840.96	1178.54	0
t_n1359	679.856	538.88	832.41	0
t_n1360	579.973	454.9	723.77	0
t_n1361	478.76	368.79	607.74	0
t_n1362	1488.534	1275.23	1710.31	0
t_n1363	1510.316	1286.99	1741.72	0
t_n1364	1312.428	1086.42	1553.98	0
t_n1365	1475.709	1203.08	1749.46	0
t_n1366	986.881	664.01	1315.14	0
t_n1367	1944.48	1670.71	2194.94	0
t_n1368	1669.808	1394.31	1930.14	0
t_n1369	1478.737	1212.31	1735.95	0
t_n1370	1248.074	997.99	1491.75	0
t_n1371	1086.042	861.25	1323.54	0
t_n1372	1457.286	955	1935.9	0
t_n1373	759.267	451.71	1130.45	0
t_n1374	2904.902	2737.45	3056.42	0
t_n1375	2187.572	1782.85	2491.97	0
t_n1376	3201.666	3128.7	3294.05	0
t_n1377_TG-OXYPHOTOBACTERIA	2967.083	2945.55	3023.37	B(2.945,4.520,1e-300,1e-300)
t_n1378_CG-OXYPHOTOBACTERIA	2096.522	1945.82	2300.65	B(2.0136,3.448,0.025,0.025)
t_n1379	1696.861	1477.84	1951.17	0
t_n1380	1463.29	1240.04	1723.99	0
t_n1381	1203.036	993.06	1466.16	0
t_n1382	921.371	736.18	1166.91	0
t_n1383	822.958	653.23	1053.23	0
t_n1384	720.772	564.56	931.76	0
t_n1385	548.466	422.65	719.49	0
t_n1386	432.562	329.6	574.61	0
t_n1387_TG-NOSTOCALES	623.476	486.23	825.21	B(0.996,3.261,0.025,1e-300)
t_n1388	421.893	317.21	574.77	0
t_n1389	332.202	245.47	458.51	0
t_n1390	269.926	195.97	377.01	0
t_n1391	2775.944	2672.3	2862.52	0
t_n1392	2253.665	1929.92	2480.01	0
t_n1393	1965.288	1219.03	2584.41	0
t_n1394	1562.308	929.03	2185.71	0
t_n1395	3615.682	3377.97	3818.34	0
t_n1396	2437.377	1710.3	2903.39	0
t_n1397	2045.762	1379.95	2545.43	0
t_n1398	1992.368	1324.93	2500.04	0
t_n1399	3534.609	3179.4	3838.12	0
