Mean_time	Mean_qlow	Mean_qup	Priors
t_n1084	1211.399	884.92	1489.65	0
t_n1085	1257.716	1025.71	1505.28	0
t_n1086	1070.218	850.13	1308.21	0
t_n1087	835.349	635.41	1058.49	0
t_n1088	512.264	355.65	696.85	0
t_n1089	345.607	212.4	520.94	0
t_n1090	950.783	701.96	1214.71	0
t_n1091	669.542	436.26	931.46	0
t_n1092_TG-MIT-EUKARYA	2301.3	2084.96	2523.88	B(1.08557,4.520,0.025,1e-300)
t_n1093	2012.22	1803.93	2233.01	0
t_n1094	1909.364	1707.45	2122.19	0
t_n1095	1701.92	1485.69	1927.5	0
t_n1096	1466.83	1244.45	1705.48	0
t_n1097	1196.85	922.58	1460.9	0
t_n1098	911.296	668.34	1175.84	0
t_n1099	479.419	287.8	704.46	0
t_n1100	1328.987	1038.67	1601.45	0
t_n1101	1600.753	1413.62	1800.59	0
t_n1102	1444.083	1263.62	1636.37	0
t_n1103	1309.14	1135.96	1500.97	0
t_n1104	1149.044	965.37	1343.71	0
t_n1105	666.828	524.07	829.91	0
t_n1106	525.151	400.43	667.65	0
t_n1107	434.085	319.58	566.32	0
t_n1108	346.666	244.94	473.04	0
t_n1109	211.095	130.94	316.17	0
t_n1110	1151.652	972.8	1342.79	0
t_n1111	949.317	772.66	1135.56	0
t_n1112	818.433	647.86	1001.35	0
t_n1113	587.606	399.09	775.99	0
t_n1114	650.948	473.11	845.21	0
t_n1115	696.028	447.05	989.17	0
t_n1116	1344.117	1153.8	1545.2	0
t_n1117	1222.299	1020.18	1433.93	0
t_n1118	912.758	650.32	1176.79	0
t_n1119	632.957	406.51	880.69	0
t_n1120	1236.058	1042.97	1437.79	0
t_n1121	1118.42	915.6	1324.43	0
t_n1122	782.107	531.48	1046.25	0
t_n1123	866.893	625.63	1111.91	0
t_n1124	1028.669	812.66	1252.16	0
t_n1125	882.775	653.7	1116.57	0
t_n1126	2466.997	2208.16	2720.93	0
t_n1127	2200.035	1872.73	2500.91	0
t_n1128	1708.035	1304.84	2084.72	0
t_n1129	1060.251	676.23	1476.37	0
t_n1130	961.027	566.48	1485.59	0
t_n1131	2316.026	2055.03	2576.27	0
t_n1132	2146.301	1887.52	2406.83	0
t_n1133	1970.966	1704.26	2234.07	0
t_n1134	1856.276	1588.88	2123.38	0
t_n1135	1726.333	1457.99	1995.6	0
t_n1136	1342.643	1088.76	1610.19	0
t_n1137	1146.078	903.52	1404.19	0
t_n1138	620.859	399.57	863.13	0
t_n1139	888.454	628.97	1164.66	0
t_n1140	2024.091	1758.92	2291.6	0
t_n1141	1865.108	1585.31	2142.65	0
t_n1142	1568.003	1255.96	1886.54	0
t_n1143	885.542	582.41	1245.87	0
t_n1144	912.579	587.09	1293.72	0
t_n1145	2583.093	2264	2866.9	0
t_n1146	2109.661	1656.49	2494.38	0
