Mean_time	Mean_qlow	Mean_qup	Priors
t_n1070	1162.111	1014.4	1321.91	0
t_n1071	873.738	735.38	1023.52	0
t_n1072	741.74	613.16	879.81	0
t_n1073	579.541	466.26	705.39	0
t_n1074	445.519	350.14	554.71	0
t_n1075	252.066	188.04	329	0
t_n1076	149.96	107.42	203.58	0
t_n1077	601.09	484.04	729.07	0
t_n1078	991.943	851.83	1143.52	0
t_n1079	883.408	750.64	1028.7	0
t_n1080	748.129	621.48	884.57	0
t_n1081	650.474	532.02	778.27	0
t_n1082	1275.17	1122.12	1439.8	0
t_n1083	1102.04	950.77	1265.02	0
t_n1084	1178.793	1013.48	1356.19	0
t_n1085	1204.231	1019.09	1393.3	0
t_n1086	1017.096	840.81	1201.77	0
t_n1087	752.93	598.62	923.73	0
t_n1088	375.138	271.75	502.4	0
t_n1089	258.555	182.89	355.65	0
t_n1090	957.774	784.58	1140.22	0
t_n1091	694.17	542.36	859.82	0
t_n1092_TG-MIT-EUKARYA	2129.241	1957.33	2305.34	B(1.08557,4.520,0.025,1e-300)
t_n1093	1736.546	1549.48	1923.94	0
t_n1094	1651.297	1466.24	1838.31	0
t_n1095	1464.273	1285.16	1649.78	0
t_n1096	1276.694	1104.99	1458.32	0
t_n1097	1102.281	934.92	1281.62	0
t_n1098	704.81	536.35	884.26	0
t_n1099	332.527	230.61	457.59	0
t_n1100	1205.917	1024.38	1388.84	0
t_n1101	1387.003	1213.51	1565.81	0
t_n1102	1247.198	1081.28	1418.85	0
t_n1103	1131.904	974.13	1295.74	0
t_n1104	1003.103	854.14	1163.17	0
t_n1105	458.187	340.26	595.55	0
t_n1106	342.327	249.66	454.65	0
t_n1107	278.311	201.52	372.86	0
t_n1108	222.934	159.97	302.17	0
t_n1109	137.67	96.96	190.08	0
t_n1110	1007.165	858.63	1165.56	0
t_n1111	819.756	681.63	968.53	0
t_n1112	711.78	582.31	850.8	0
t_n1113	519.928	409.49	642.85	0
t_n1114	581.673	464.63	707.75	0
t_n1115	583.09	416.15	756.71	0
t_n1116	1223.178	1058.73	1393.26	0
t_n1117	1126.575	969.48	1291.54	0
t_n1118	885.626	736.15	1044.64	0
t_n1119	532.435	387.54	689.83	0
t_n1120	1147.547	989.36	1312.09	0
t_n1121	1057.767	906.4	1217.99	0
t_n1122	784.658	643.24	938.97	0
t_n1123	845.706	703.84	998.31	0
t_n1124	973.999	826.07	1131.86	0
t_n1125	861.532	718.66	1014.65	0
t_n1126	2527.428	2365.04	2702.21	0
t_n1127	2301.844	2113.54	2491.42	0
t_n1128	1809.479	1535.43	2058.61	0
t_n1129	1156.632	858.02	1452.71	0
t_n1130	1226.358	855.77	1580.61	0
t_n1131	2389.856	2217.87	2570.18	0
t_n1132	2231.234	2047.42	2416.94	0
t_n1133	2057.692	1864.24	2252.43	0
t_n1134	1938.943	1737.31	2141.15	0
t_n1135	1801.936	1592.34	2009.4	0
t_n1136	1321.379	1089.3	1552.9	0
t_n1137	1122.794	904.84	1349.6	0
t_n1138	528.29	368.71	715.86	0
t_n1139	905.055	708.39	1120.08	0
t_n1140	2119.321	1930.02	2310.87	0
t_n1141	1967.953	1770.04	2165.2	0
t_n1142	1685.724	1463.55	1903.45	0
t_n1143	939.097	691.9	1203.23	0
t_n1144	867.334	593.75	1157.04	0
t_n1145	2650.192	2489.44	2826.03	0
t_n1146	2231.689	1990.26	2450.9	0
t_n1147	1019.967	670.06	1374.98	0
t_n1148	2535.152	2361.06	2718.3	0
t_n1149	2297.186	2080.51	2502.4	0
t_n1150	430.707	216.12	720.01	0
t_n1151	2014.094	1707.92	2275.14	0
t_n1152	2788.646	2635.67	2960.38	0
t_n1153	2383.137	2166.93	2596.27	0
t_n1154	1061.615	724.84	1382.39	0
t_n1155	780.213	514.67	1054.8	0
t_n1156	600.027	389.17	834.48	0
t_n1157	978.101	629.17	1341.6	0
t_n1158	2268.402	1984.95	2511.61	0
t_n1159	2530.479	2269.89	2772.15	0
t_n1160	2216.472	1914.39	2488.88	0
t_n1161	909.438	585.64	1280.47	0
t_n1162	393.169	229.9	627.28	0
t_n1163	2280.393	1889.39	2604.28	0
t_n1164	1056.753	692.01	1446.02	0
t_n1165	3172.568	3031.26	3352.1	0
t_n1166	3090.337	2941.24	3277.88	0
t_n1167	2977.534	2824.22	3169.08	0
t_n1168	2492.746	2245.4	2731.68	0
t_n1169	2155.005	1869.56	2416.89	0
t_n1170	1321.009	998.83	1642.78	0
t_n1171	1103.929	812.95	1410.3	0
t_n1172	2057.314	1740.43	2342.84	0
t_n1173	2781.505	2614.69	2974.99	0
t_n1174	2610.892	2433.99	2810.41	0
t_n1175	2501.48	2319.77	2704.15	0
t_n1176	2302.963	2109.55	2509.71	0
t_n1177	2032.145	1826.78	2243.28	0
t_n1178	1830.618	1620.67	2045.61	0
t_n1179	578.789	349.73	837.72	0
t_n1180	330.447	190.62	507.46	0
t_n1181	1606.945	1398.53	1820.43	0
t_n1182	1146.463	958.71	1343.99	0
t_n1183	1053.231	873.8	1244.49	0
t_n1184	983.108	810.24	1167.86	0
t_n1185	869.718	709.38	1042.91	0
t_n1186	721.289	580.92	877.98	0
t_n1187	524.237	412.75	654.65	0
t_n1188	386.904	298.44	493.14	0
t_n1189	285.509	217.56	368.92	0
t_n1190	240.82	181.97	312.89	0
t_n1191	167.718	124.84	220.26	0
t_n1192	194.61	145.43	255	0
t_n1193	236.024	178.2	307.59	0
t_n1194	152.218	111.9	203.13	0
t_n1195	358.997	274.08	462.5	0
t_n1196	674.444	538.97	826.91	0
t_n1197	485.787	378.46	612.56	0
t_n1198	409.638	315.8	521.67	0
t_n1199	589.255	466.56	727.73	0
t_n1200	494.485	386.77	620.23	0
t_n1201	865.294	704.69	1043.52	0
t_n1202	750.264	603.11	919.84	0
t_n1203	728.628	581.89	895.43	0
t_n1204	1324.95	1114.91	1542.96	0
t_n1205	1739.053	1504.06	1969.64	0
t_n1206	340.963	183.52	573.66	0
t_n1207	2118.295	1910.13	2333.47	0
t_n1208	1574.797	1270.4	1860.01	0
t_n1209	2216.648	1997.28	2439.15	0
t_n1210	2375.938	2175.44	2588.84	0
t_n1211	1882.728	1587.75	2159.92	0
t_n1212	2125.103	1881.67	2364.44	0
t_n1213	2614.423	2429.88	2819.61	0
t_n1214	2474.801	2274.44	2687.38	0
t_n1215	919.775	568.05	1296.2	0
t_n1216	2081.993	1815.66	2331.76	0
t_n1217	1374.859	1055.81	1706.27	0
t_n1218	2931.804	2767.84	3130.31	0
t_n1219	2728.993	2534.04	2943.45	0
t_n1220	1279.745	874.76	1682.36	0
t_n1221	693.513	434.43	1001.96	0
t_n1222	1365.58	898.6	1823.28	0
t_n1223	3042.585	2893.79	3237.84	0
t_n1224	2957.37	2801.78	3154.59	0
t_n1225	2770.785	2588.58	2977.01	0
t_n1226	2570.449	2363	2792.34	0
t_n1227_CG-CHLAMYDIIA	2344.253	2113.19	2585.28	B(1.08557,4.520,0.025,1E-300)
t_n1228	1984.131	1709.48	2252.74	0
t_n1229	1635.225	1348.8	1919.58	0
t_n1230	1404.007	1126.14	1694.11	0
t_n1231	1745.646	1459.87	2024.92	0
t_n1232	734.49	426.21	1085.59	0
t_n1233	1950.042	1637.68	2236.04	0
t_n1234	1648.867	1346.02	1943.36	0
t_n1235	1293.814	1020.66	1576.77	0
t_n1236	976.541	742.82	1231.37	0
t_n1237	628.132	449.66	833.08	0
t_n1238	1306.98	1033.28	1597.5	0
t_n1239	2167.217	1832.5	2459.23	0
t_n1240	1841.697	1480.43	2169.16	0
t_n1241	2497.566	2218.69	2768.3	0
t_n1242	1829.79	1414.33	2202.75	0
t_n1243	3416.501	3305.17	3558.66	0
t_n1244	3347.605	3239.69	3488.5	0
t_n1245	3235.941	3129.12	3375.64	0
t_n1246	2991.352	2865.13	3151.61	0
t_n1247	2767.018	2609.04	2943.48	0
t_n1248	2623.827	2450.87	2807.89	0
t_n1249	2359.458	2160.31	2560.74	0
t_n1250	1937.801	1653.48	2200.02	0
t_n1251	2094.831	1876.56	2313.11	0
t_n1252	1915.295	1695.02	2139.69	0
t_n1253	1754.511	1538.02	1979.58	0
t_n1254	1359.83	1133.99	1603.22	0
t_n1255	1603.267	1390.16	1829.1	0
t_n1256	1207.192	988.34	1437.74	0
t_n1257	1307.303	1091.4	1536.93	0
t_n1258	1375.271	1125.38	1635.37	0
t_n1259	1739.861	1510.17	1975.41	0
t_n1260	1249.372	1016.66	1494.47	0
t_n1261	1033.759	821.17	1266.34	0
t_n1262	832.734	643.84	1045.5	0
t_n1263	878.112	628.38	1138.29	0
t_n1264	649.372	446.87	873.41	0
t_n1265	2199.649	1992.64	2406.21	0
t_n1266	1958.704	1745.56	2172.11	0
t_n1267	1839.217	1625.36	2054.82	0
t_n1268	1471.545	1267.21	1678.77	0
t_n1269	1311.51	1119.15	1509.05	0
t_n1270	1207.538	1026.49	1395.81	0
t_n1271	851.418	679.2	1036.02	0
t_n1272	1024.155	855.16	1200.79	0
t_n1273	736.18	587.87	901.61	0
t_n1274	288.18	201.33	397.4	0
t_n1275	1151.083	974.72	1334.44	0
t_n1276	1038.462	871.47	1211.1	0
t_n1277	799.6	654.31	952.79	0
t_n1278	673.34	543.84	810.87	0
t_n1279	605.896	486.58	735.55	0
t_n1280	444.743	349.84	554.94	0
t_n1281	156.275	112.18	213.01	0
t_n1282	441.168	346.89	551.49	0
t_n1283	773.17	629.14	924.63	0
t_n1284	669.719	537.96	808.7	0
t_n1285	516.501	406.3	637.28	0
t_n1286	573.18	453.28	702.52	0
t_n1287	1265.485	996.05	1533.59	0
t_n1288	2650.2	2477.59	2833.17	0
t_n1289	2510.707	2317.72	2702.66	0
t_n1290	2307.712	2090.17	2516.95	0
t_n1291	1982.106	1706.27	2231.39	0
t_n1292	2013.819	1744.37	2258.51	0
t_n1293	1821.571	1497.6	2113.6	0
t_n1294	1120.784	813.91	1434.39	0
t_n1295	1271.719	958.45	1599.32	0
t_n1296	2761.397	2569.59	2940.6	0
t_n1297	2345.644	2120.51	2566.2	0
t_n1298	1503.188	1278.83	1734.22	0
t_n1299	1422.003	1206.66	1646.92	0
t_n1300	1201.305	1008.49	1407.53	0
t_n1301	1048.229	872.13	1238.57	0
t_n1302	868.468	709.79	1042.61	0
t_n1303	633.15	496.23	786.18	0
t_n1304	877.589	718.59	1052.74	0
t_n1305	693.671	555.23	845.79	0
t_n1306	537.255	421.5	669.79	0
t_n1307	809.896	636.44	1002.51	0
t_n1308	1288.08	1083.59	1504.5	0
t_n1309	1052.69	864.09	1256.58	0
t_n1310	564.267	412.12	735.09	0
t_n1311	1418.997	1201.88	1644.12	0
t_n1312	1232.69	1035.06	1438.93	0
t_n1313	975.348	793.5	1171.89	0
t_n1314	1127.14	938.96	1326.49	0
t_n1315	798.213	636.49	979.83	0
t_n1316	770.42	608.76	945.14	0
t_n1317	479.027	357.72	624.4	0
t_n1318	634.206	492	791.41	0
t_n1319	512.721	388.73	655.44	0
t_n1320	1237.998	1036.84	1453.89	0
t_n1321	890.229	704.14	1092.65	0
t_n1322	552.723	401.34	724.25	0
t_n1323	1215.91	841.04	1587.55	0
t_n1324	2545.916	2320.67	2756.29	0
t_n1325	1328.045	898.82	1759.71	0
t_n1326	3217.794	3103.13	3354.48	0
t_n1327	3102.016	2968.03	3235.7	0
t_n1328	2930.994	2786.45	3067.27	0
t_n1329	2845.449	2694.27	2986.1	0
t_n1330	2501.231	2301.72	2677.36	0
t_n1331	2218.35	1977.44	2432.37	0
t_n1332	1107.106	758.43	1454.06	0
t_n1333	2258.255	2034.55	2459.43	0
t_n1334	1951.315	1690.78	2184.23	0
t_n1335	1226.745	918.45	1530.08	0
t_n1336	1785.142	1512.21	2040.17	0
t_n1337	1574.289	1304.77	1837.88	0
t_n1338	1274.763	1023.53	1541.21	0
t_n1339	752.997	553.67	986.58	0
t_n1340	2330.974	2093.27	2534.95	0
t_n1341	2131.021	1891.12	2346.22	0
t_n1342	2015.652	1779.32	2233	0
t_n1343	1820.767	1595.84	2038.78	0
t_n1344	1671.84	1456.89	1885.86	0
t_n1345	1527.146	1321.7	1735.59	0
t_n1346	1407.861	1211.77	1608.74	0
t_n1347	1307.085	1120.48	1501.22	0
